flight_id,flight_date,airline,flight_number,origin_airport,destination_airport,distance_miles,aircraft_type,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_minutes,arrival_delay_minutes,delay_reason,cancelled,cancellation_reason,diverted,seats_available,passengers,ticket_price_avg,revenue,fuel_cost,weather_condition,customer_satisfaction_score,had_valid_delay_data,survey_responded,is_delay_outlier,delay_category,route,month,month_name,day_of_week,is_weekend,quarter,load_factor,rasm,operating_margin,is_on_time
FL103423,2025-04-03,Falcon Jet,FA804,ORD,ATL,606.0,Airbus A320,2025-04-03 09:30:00,2025-04-03 09:25:00,2025-04-03 10:43:00,2025-04-03 10:31:00,-5.0,-12.0,No Delay,False,Not Cancelled,False,220,190,240.89,45769.1,7191.8,Snow,2.0,True,True,False,On-Time / Early,ORD-ATL,4,April,Thursday,False,2,0.864,0.3433,38577.299999999996,True
FL100995,2025-11-24,Coastal Express,CO371,MIA,JFK,1091.0,Boeing 787,2025-11-24 07:15:00,2025-11-24 07:12:00,2025-11-24 09:50:00,2025-11-24 09:51:00,-3.0,1.0,No Delay,False,Not Cancelled,False,160,109,241.87,26363.83,13895.53,Fog,1.0,True,True,False,On-Time / Early,MIA-JFK,11,November,Monday,False,4,0.681,0.151,12468.300000000001,True
FL102611,2025-07-31,Coastal Express,CO105,JFK,ATL,759.0,Boeing 787,2025-07-31 09:15:00,2025-07-31 09:15:00,2025-07-31 11:06:00,2025-07-31 11:07:00,0.0,1.0,No Delay,False,Not Cancelled,False,160,135,258.26,34865.1,8920.42,Clear,5.0,True,True,False,On-Time / Early,JFK-ATL,7,July,Thursday,False,3,0.844,0.2871,25944.68,True
FL109246,2025-03-27,Summit Airlines,SU715,ORD,MIA,1199.0,Boeing 737,2025-03-27 21:00:00,2025-03-27 21:00:00,2025-03-27 23:41:00,2025-03-27 23:49:00,0.0,8.0,No Delay,False,Not Cancelled,False,160,124,394.92,48970.08,13768.76,Clear,,True,False,False,On-Time / Early,ORD-MIA,3,March,Thursday,False,1,0.775,0.2553,35201.32,True
FL109892,2025-08-12,Bluewing Airlines,BL903,SEA,JFK,2415.0,Airbus A321,2025-08-12 07:45:00,2025-08-12 07:45:00,2025-08-12 13:10:00,2025-08-12 13:13:00,0.0,3.0,No Delay,False,Not Cancelled,False,220,138,486.93,67196.34,27177.39,Clear,,True,False,False,On-Time / Early,SEA-JFK,8,August,Tuesday,False,3,0.627,0.1265,40018.95,True
FL107189,2025-02-21,Coastal Express,CO216,JFK,ATL,759.0,Airbus A321,2025-02-21 21:30:00,2025-02-21 21:32:00,2025-02-21 23:07:00,2025-02-21 22:59:00,2.0,-8.0,Airline Operations,False,Not Cancelled,False,160,114,272.41,31054.74,9418.43,Clear,5.0,True,True,False,Minor Delay,JFK-ATL,2,February,Friday,False,1,0.712,0.2557,21636.31,True
FL106363,2025-07-02,Coastal Express,CO506,ATL,LAX,1942.0,Embraer E190,2025-07-02 11:45:00,2025-07-02 11:40:00,2025-07-02 16:13:00,2025-07-02 16:14:00,-5.0,1.0,No Delay,False,Not Cancelled,False,250,230,438.5,100855.0,21245.39,Snow,2.0,True,True,False,On-Time / Early,ATL-LAX,7,July,Wednesday,False,3,0.92,0.2077,79609.61,True
FL101163,2025-12-29,Coastal Express,CO552,ORD,ATL,606.0,Boeing 737,2025-12-29 22:45:00,2025-12-29 22:47:00,2025-12-30 00:18:00,2025-12-30 00:23:00,2.0,5.0,No Delay,False,Not Cancelled,False,140,134,320.2,42906.8,7272.06,Clear,2.0,True,True,False,Minor Delay,ORD-ATL,12,December,Monday,False,4,0.957,0.5057,35634.740000000005,True
FL109373,2025-09-27,Skylink Air,SK114,ATL,LAX,1942.0,Boeing 737,2025-09-27 16:15:00,2025-09-27 16:38:00,2025-09-27 20:28:00,2025-09-27 20:56:00,23.0,28.0,Weather,False,Not Cancelled,False,250,203,358.39,72753.17,21640.45,Clear,3.0,True,True,True,Moderate Delay,ATL-LAX,9,September,Saturday,True,3,0.812,0.1499,51112.72,False
FL111256,2025-01-18,Horizon Airways,HO353,LAX,DFW,1232.0,Boeing 787,2025-01-18 11:30:00,,2025-01-18 14:15:00,,,,No Delay,True,Crew Unavailability,False,160,0,307.87,0.0,13036.34,Rain,,False,False,False,Cancelled,LAX-DFW,1,January,Saturday,True,1,0.0,0.0,-13036.34,False
FL107251,2025-07-12,Horizon Airways,HO420,DFW,BOS,1559.0,Embraer E190,2025-07-12 14:45:00,2025-07-12 14:42:00,2025-07-12 18:18:00,2025-07-12 18:08:00,-3.0,-10.0,No Delay,False,Not Cancelled,False,220,191,356.96,68179.36,18558.34,Clear,5.0,True,True,False,On-Time / Early,DFW-BOS,7,July,Saturday,True,3,0.868,0.1988,49621.020000000004,True
FL108608,2025-01-19,Coastal Express,CO453,DEN,LAX,861.0,Boeing 787,2025-01-19 07:15:00,2025-01-19 07:53:00,2025-01-19 09:00:00,2025-01-19 09:28:00,38.0,28.0,Weather,False,Not Cancelled,False,160,157,346.48,54397.36,10349.29,Clear,5.0,True,True,True,Moderate Delay,DEN-LAX,1,January,Sunday,True,1,0.981,0.3949,44048.07,False
FL102975,2025-03-05,Falcon Jet,FA275,DFW,JFK,1389.0,Embraer E190,2025-03-05 19:15:00,2025-03-05 19:17:00,2025-03-05 22:25:00,2025-03-05 22:22:00,2.0,-3.0,No Delay,False,Not Cancelled,False,140,123,396.1,48720.3,15201.77,Snow,2.0,True,True,False,Minor Delay,DFW-JFK,3,March,Wednesday,False,1,0.879,0.2505,33518.53,True
FL106558,2025-07-07,Coastal Express,CO908,SEA,JFK,2415.0,Airbus A320,2025-07-07 17:30:00,2025-07-07 17:40:00,2025-07-07 22:49:00,2025-07-07 22:57:00,10.0,8.0,Late Aircraft Arrival,False,Not Cancelled,False,160,139,489.21,68000.19,31612.95,Clear,2.0,True,True,False,Minor Delay,SEA-JFK,7,July,Monday,False,3,0.869,0.176,36387.240000000005,True
FL107049,2025-05-01,Horizon Airways,HO295,BOS,ATL,945.0,Airbus A320,2025-05-01 06:15:00,2025-05-01 06:15:00,2025-05-01 08:28:00,2025-05-01 08:19:00,0.0,-9.0,No Delay,False,Not Cancelled,False,140,124,255.04,31624.96,9142.32,Fog,3.0,True,True,False,On-Time / Early,BOS-ATL,5,May,Thursday,False,2,0.886,0.239,22482.64,True
FL101056,2025-07-12,Falcon Jet,FA965,DEN,SEA,1022.0,Boeing 787,2025-07-12 05:30:00,2025-07-12 07:20:00,2025-07-12 07:39:00,2025-07-12 09:30:00,110.0,111.0,Airline Operations,False,Not Cancelled,False,220,150,298.32,44748.0,13311.4,Clear,5.0,True,True,True,Severe Delay,DEN-SEA,7,July,Saturday,True,3,0.682,0.199,31436.6,False
FL100189,2025-12-14,Summit Airlines,SU803,JFK,ORD,738.0,Airbus A320,2025-12-14 06:00:00,2025-12-14 06:00:00,2025-12-14 07:51:00,2025-12-14 07:44:00,0.0,-7.0,No Delay,False,Not Cancelled,False,250,135,298.61,40312.35,9010.9,Rain,,True,False,False,On-Time / Early,JFK-ORD,12,December,Sunday,True,4,0.54,0.2185,31301.449999999997,True
FL102616,2025-02-04,Skylink Air,SK645,ORD,SEA,1716.0,Airbus A320,2025-02-04 11:45:00,2025-02-04 12:01:00,2025-02-04 15:31:00,2025-02-04 15:50:00,16.0,19.0,Airline Operations,False,Not Cancelled,False,140,108,400.51,43255.08,16480.79,Rain,3.0,True,True,True,Moderate Delay,ORD-SEA,2,February,Tuesday,False,1,0.771,0.18,26774.29,False
FL108873,2025-11-14,Horizon Airways,HO473,MIA,DEN,1708.0,Airbus A320,2025-11-14 14:15:00,2025-11-14 14:57:00,2025-11-14 18:08:00,2025-11-14 18:46:00,42.0,38.0,Weather,False,Not Cancelled,False,140,124,400.66,49681.84,23039.99,Clear,2.0,True,True,True,Moderate Delay,MIA-DEN,11,November,Friday,False,4,0.886,0.2078,26641.849999999995,False
FL104107,2025-12-31,Horizon Airways,HO578,MIA,ATL,596.0,Airbus A321,2025-12-31 16:30:00,2025-12-31 16:30:00,2025-12-31 17:43:00,2025-12-31 17:50:00,0.0,7.0,No Delay,False,Not Cancelled,False,180,161,332.64,53555.04,5841.35,Clear,5.0,True,True,False,On-Time / Early,MIA-ATL,12,December,Wednesday,False,4,0.894,0.4992,47713.69,True
FL110967,2025-03-20,Summit Airlines,SU548,ATL,SEA,2178.0,Embraer E190,2025-03-20 21:30:00,2025-03-20 21:30:00,2025-03-21 02:10:00,2025-03-21 02:01:00,0.0,-9.0,No Delay,False,Not Cancelled,False,220,172,431.24,74173.28,24499.73,Clear,2.0,True,True,False,On-Time / Early,ATL-SEA,3,March,Thursday,False,1,0.782,0.1548,49673.55,True
FL106033,2025-03-20,Summit Airlines,SU411,DFW,JFK,1389.0,Boeing 737,2025-03-20 09:00:00,2025-03-20 08:55:00,2025-03-20 12:03:00,2025-03-20 11:56:00,-5.0,-7.0,No Delay,False,Not Cancelled,False,250,181,382.84,69294.04,17647.68,Clear,4.0,True,True,False,On-Time / Early,DFW-JFK,3,March,Thursday,False,1,0.724,0.1996,51646.35999999999,True
FL101537,2025-12-23,Summit Airlines,SU962,MIA,LAX,2338.0,Airbus A321,2025-12-23 09:45:00,2025-12-23 09:40:00,2025-12-23 15:10:00,2025-12-23 15:10:00,-5.0,0.0,No Delay,False,Not Cancelled,False,220,169,473.06,79947.14,29060.61,Windy,5.0,True,True,False,On-Time / Early,MIA-LAX,12,December,Tuesday,False,4,0.768,0.1554,50886.53,True
FL104303,2025-01-02,Bluewing Airlines,BL783,JFK,ATL,759.0,Boeing 737,2025-01-02 05:15:00,2025-01-02 05:17:00,2025-01-02 06:47:00,2025-01-02 06:58:00,2.0,11.0,No Delay,False,Not Cancelled,False,250,168,247.43,41568.24,10014.88,Rain,3.0,True,True,False,Minor Delay,JFK-ATL,1,January,Thursday,False,1,0.672,0.2191,31553.36,True
FL101073,2025-09-23,Skylink Air,SK132,JFK,LAX,2470.0,Airbus A321,2025-09-23 19:45:00,2025-09-23 19:42:00,2025-09-24 01:14:00,2025-09-24 01:13:00,-3.0,-1.0,No Delay,False,Not Cancelled,False,250,217,493.17,107017.89,33169.72,Snow,4.0,True,True,False,On-Time / Early,JFK-LAX,9,September,Tuesday,False,3,0.868,0.1733,73848.17,True
FL110448,2025-03-27,Coastal Express,CO824,JFK,BOS,186.0,Airbus A321,2025-03-27 05:45:00,2025-03-27 05:45:00,2025-03-27 06:30:00,2025-03-27 06:38:00,0.0,8.0,No Delay,False,Not Cancelled,False,220,166,224.92,37336.72,2362.5,Rain,4.0,True,True,False,On-Time / Early,JFK-BOS,3,March,Thursday,False,1,0.755,0.9124,34974.22,True
FL109627,2025-03-05,Coastal Express,CO251,BOS,SEA,2489.0,Embraer E190,2025-03-05 12:30:00,2025-03-05 12:25:00,2025-03-05 18:10:00,2025-03-05 18:13:00,-5.0,3.0,No Delay,False,Not Cancelled,False,250,182,387.71,70563.22,29646.18,Storm,1.0,True,True,False,On-Time / Early,BOS-SEA,3,March,Wednesday,False,1,0.728,0.1134,40917.04,True
FL102021,2025-04-17,Summit Airlines,SU829,JFK,BOS,186.0,Boeing 787,2025-04-17 16:45:00,2025-04-17 18:17:00,2025-04-17 17:30:00,2025-04-17 18:59:00,92.0,89.0,Airline Operations,False,Not Cancelled,False,250,205,187.83,38505.15,2265.07,Fog,,True,False,True,Severe Delay,JFK-BOS,4,April,Thursday,False,2,0.82,0.8281,36240.08,False
FL103200,2025-02-06,Bluewing Airlines,BL868,ATL,DFW,730.0,Boeing 787,2025-02-06 21:15:00,2025-02-06 22:55:00,2025-02-06 22:44:00,2025-02-07 00:15:00,100.0,91.0,Security,False,Not Cancelled,False,250,163,250.58,40844.54,7405.32,Clear,,True,False,True,Severe Delay,ATL-DFW,2,February,Thursday,False,1,0.652,0.2238,33439.22,False
FL103258,2025-10-31,Summit Airlines,SU740,BOS,SEA,2489.0,Boeing 737,2025-10-31 13:30:00,2025-10-31 13:57:00,2025-10-31 18:53:00,2025-10-31 19:25:00,27.0,32.0,Security,False,Not Cancelled,False,180,152,460.97,70067.44,30265.15,Clear,,True,False,True,Moderate Delay,BOS-SEA,10,October,Friday,False,4,0.844,0.1564,39802.29,False
FL100553,2025-09-14,Horizon Airways,HO797,SEA,ORD,1716.0,Boeing 787,2025-09-14 12:30:00,2025-09-14 12:54:00,2025-09-14 16:08:00,2025-09-14 16:35:00,24.0,27.0,Airline Operations,False,Not Cancelled,True,140,111,419.31,46543.41,17269.16,Clear,1.0,True,True,True,Moderate Delay,SEA-ORD,9,September,Sunday,True,3,0.793,0.1937,29274.250000000004,False
FL104864,2025-05-10,Skylink Air,SK727,ATL,MIA,596.0,Boeing 737,2025-05-10 11:30:00,2025-05-10 11:45:00,2025-05-10 13:00:00,2025-05-10 13:07:00,15.0,7.0,Security,False,Not Cancelled,False,160,158,318.52,50326.16,7131.71,Clear,4.0,True,True,True,Minor Delay,ATL-MIA,5,May,Saturday,True,2,0.988,0.5277,43194.450000000004,True
FL109645,2025-05-11,Skylink Air,SK662,DFW,ATL,730.0,Airbus A321,2025-05-11 08:15:00,2025-05-11 08:15:00,2025-05-11 10:03:00,2025-05-11 09:57:00,0.0,-6.0,No Delay,False,Not Cancelled,False,250,213,290.44,61863.72,9762.02,Rain,1.0,True,True,False,On-Time / Early,DFW-ATL,5,May,Sunday,True,2,0.852,0.339,52101.7,True
FL109401,2025-08-06,Bluewing Airlines,BL119,MIA,ATL,596.0,Airbus A321,2025-08-06 21:15:00,2025-08-06 21:12:00,2025-08-06 22:33:00,2025-08-06 22:25:00,-3.0,-8.0,No Delay,False,Not Cancelled,False,180,157,362.24,56871.68,6400.16,Fog,,True,False,False,On-Time / Early,MIA-ATL,8,August,Wednesday,False,3,0.872,0.5301,50471.520000000004,True
FL101102,2025-11-08,Coastal Express,CO794,LAX,MIA,2338.0,Boeing 737,2025-11-08 06:15:00,2025-11-08 06:18:00,2025-11-08 11:20:00,2025-11-08 11:29:00,3.0,9.0,Security,False,Not Cancelled,False,220,187,421.44,78809.28,30731.14,Clear,,True,False,False,Minor Delay,LAX-MIA,11,November,Saturday,True,4,0.85,0.1532,48078.14,True
FL102412,2025-05-09,Coastal Express,CO486,JFK,SEA,2415.0,Airbus A321,2025-05-09 12:30:00,2025-05-09 12:46:00,2025-05-09 17:53:00,2025-05-09 18:09:00,16.0,16.0,Weather,False,Not Cancelled,False,220,163,451.96,73669.48,25383.44,Clear,,True,False,True,Moderate Delay,JFK-SEA,5,May,Friday,False,2,0.741,0.1387,48286.03999999999,False
FL104341,2025-02-26,Falcon Jet,FA613,MIA,DFW,1120.0,Airbus A321,2025-02-26 19:30:00,2025-02-26 21:58:00,2025-02-26 21:49:00,2025-02-27 00:21:00,148.0,152.0,Late Aircraft Arrival,False,Not Cancelled,False,140,139,353.78,49175.42,13727.54,Fog,4.0,True,True,True,Severe Delay,MIA-DFW,2,February,Wednesday,False,1,0.993,0.3136,35447.88,False
FL103951,2025-05-17,Horizon Airways,HO329,DFW,SEA,1658.0,Airbus A321,2025-05-17 18:00:00,2025-05-17 17:55:00,2025-05-17 21:37:00,2025-05-17 21:33:00,-5.0,-4.0,No Delay,False,Not Cancelled,False,220,169,306.11,51732.59,17450.94,Rain,1.0,True,True,False,On-Time / Early,DFW-SEA,5,May,Saturday,True,2,0.768,0.1418,34281.649999999994,True
FL101292,2025-08-26,Bluewing Airlines,BL425,ORD,BOS,864.0,Boeing 787,2025-08-26 22:00:00,2025-08-26 22:00:00,2025-08-26 23:50:00,2025-08-26 23:50:00,0.0,0.0,No Delay,False,Not Cancelled,False,250,195,325.01,63376.95,11393.1,Snow,1.0,True,True,False,On-Time / Early,ORD-BOS,8,August,Tuesday,False,3,0.78,0.2934,51983.85,True
FL107886,2025-09-05,Summit Airlines,SU393,JFK,MIA,1091.0,Airbus A321,2025-09-05 06:00:00,2025-09-05 06:00:00,2025-09-05 08:17:00,2025-09-05 08:20:00,0.0,3.0,No Delay,False,Not Cancelled,False,250,200,262.0,52400.0,13619.97,Rain,4.0,True,True,False,On-Time / Early,JFK-MIA,9,September,Friday,False,3,0.8,0.1921,38780.03,True
FL107268,2025-07-11,Skylink Air,SK668,ORD,BOS,864.0,Embraer E190,2025-07-11 08:00:00,2025-07-11 08:02:00,2025-07-11 09:59:00,2025-07-11 09:53:00,2.0,-6.0,No Delay,False,Not Cancelled,False,250,201,271.43,54557.43,9688.81,Clear,1.0,True,True,False,Minor Delay,ORD-BOS,7,July,Friday,False,3,0.804,0.2526,44868.62,True
FL101161,2025-07-31,Bluewing Airlines,BL693,ORD,JFK,738.0,Boeing 737,2025-07-31 17:15:00,2025-07-31 17:15:00,2025-07-31 18:58:00,2025-07-31 18:50:00,0.0,-8.0,No Delay,False,Not Cancelled,False,250,174,340.72,59285.28,9344.5,Clear,5.0,True,True,False,On-Time / Early,ORD-JFK,7,July,Thursday,False,3,0.696,0.3213,49940.78,True
FL109167,2025-05-28,Summit Airlines,SU824,ORD,ATL,606.0,Airbus A321,2025-05-28 12:15:00,2025-05-28 12:17:00,2025-05-28 13:33:00,2025-05-28 13:35:00,2.0,2.0,No Delay,False,Not Cancelled,False,250,223,272.17,60693.91,6797.49,Fog,2.0,True,True,False,Minor Delay,ORD-ATL,5,May,Wednesday,False,2,0.892,0.4006,53896.420000000006,True
FL100246,2025-09-03,Horizon Airways,HO463,ATL,ORD,606.0,Airbus A320,2025-09-03 16:30:00,2025-09-03 16:27:00,2025-09-03 17:40:00,2025-09-03 17:41:00,-3.0,1.0,No Delay,False,Not Cancelled,False,220,179,250.96,44921.84,7944.43,Fog,4.0,True,True,False,On-Time / Early,ATL-ORD,9,September,Wednesday,False,3,0.814,0.3369,36977.409999999996,True
FL109828,2025-07-27,Skylink Air,SK240,MIA,DFW,1120.0,Airbus A320,2025-07-27 19:30:00,2025-07-27 19:42:00,2025-07-27 22:00:00,2025-07-27 22:21:00,12.0,21.0,Weather,False,Not Cancelled,False,250,215,280.55,60318.25,13322.17,Clear,5.0,True,True,True,Minor Delay,MIA-DFW,7,July,Sunday,True,3,0.86,0.2154,46996.08,True
FL105337,2025-02-22,Coastal Express,CO593,MIA,DEN,1708.0,Boeing 787,2025-02-22 05:45:00,2025-02-22 05:45:00,2025-02-22 09:37:00,2025-02-22 09:43:00,0.0,6.0,No Delay,False,Not Cancelled,False,160,107,393.1,42061.7,19477.19,Clear,,True,False,False,On-Time / Early,MIA-DEN,2,February,Saturday,True,1,0.669,0.1539,22584.51,True
FL102901,2025-01-27,Bluewing Airlines,BL290,ORD,LAX,1742.0,Boeing 737,2025-01-27 11:00:00,2025-01-27 11:00:00,2025-01-27 15:00:00,2025-01-27 15:01:00,0.0,1.0,No Delay,False,Not Cancelled,False,140,119,368.51,43852.69,18315.66,Rain,5.0,True,True,False,On-Time / Early,ORD-LAX,1,January,Monday,False,1,0.85,0.1798,25537.030000000002,True
FL102043,2025-03-23,Bluewing Airlines,BL787,BOS,ATL,945.0,Boeing 787,2025-03-23 05:30:00,2025-03-23 05:30:00,2025-03-23 07:35:00,2025-03-23 07:26:00,0.0,-9.0,No Delay,False,Not Cancelled,False,250,172,344.92,59326.24,11016.78,Clear,1.0,True,True,False,On-Time / Early,BOS-ATL,3,March,Sunday,True,1,0.688,0.2511,48309.46,True
FL103141,2025-05-28,Horizon Airways,HO982,DFW,MIA,1120.0,Boeing 787,2025-05-28 21:30:00,2025-05-28 21:27:00,2025-05-28 23:58:00,2025-05-28 23:47:00,-3.0,-11.0,No Delay,False,Not Cancelled,False,180,154,270.95,41726.3,11571.81,Rain,3.0,True,True,False,On-Time / Early,DFW-MIA,5,May,Wednesday,False,2,0.856,0.207,30154.490000000005,True
FL111723,2025-05-12,Summit Airlines,SU674,SEA,DEN,1022.0,Embraer E190,2025-05-12 10:15:00,2025-05-12 10:15:00,2025-05-12 12:30:00,2025-05-12 12:36:00,0.0,6.0,No Delay,False,Not Cancelled,False,250,153,299.82,45872.46,12886.74,Clear,1.0,True,True,False,On-Time / Early,SEA-DEN,5,May,Monday,False,2,0.612,0.1795,32985.72,True
FL109198,2025-05-04,Bluewing Airlines,BL424,JFK,ATL,759.0,Boeing 737,2025-05-04 07:15:00,2025-05-04 07:17:00,2025-05-04 09:06:00,2025-05-04 09:05:00,2.0,-1.0,No Delay,False,Not Cancelled,False,160,85,307.94,26174.9,9291.51,Snow,5.0,True,True,False,Minor Delay,JFK-ATL,5,May,Sunday,True,2,0.531,0.2155,16883.39,True
FL100917,2025-06-03,Summit Airlines,SU903,SEA,BOS,2489.0,Boeing 787,2025-06-03 17:30:00,2025-06-03 17:25:00,2025-06-03 23:10:00,2025-06-03 23:09:00,-5.0,-1.0,No Delay,False,Not Cancelled,False,140,100,488.36,48836.0,28344.81,Clear,,True,False,False,On-Time / Early,SEA-BOS,6,June,Tuesday,False,2,0.714,0.1401,20491.19,True
FL103907,2025-01-27,Bluewing Airlines,BL953,SEA,JFK,2415.0,Airbus A320,2025-01-27 15:30:00,2025-01-27 15:30:00,2025-01-27 20:54:00,2025-01-27 20:47:00,0.0,-7.0,No Delay,False,Not Cancelled,False,140,115,416.7,47920.5,25586.11,Clear,1.0,True,True,False,On-Time / Early,SEA-JFK,1,January,Monday,False,1,0.821,0.1417,22334.39,True
FL101644,2025-11-21,Bluewing Airlines,BL732,JFK,SEA,2415.0,Boeing 737,2025-11-21 11:00:00,2025-11-21 10:57:00,2025-11-21 16:13:00,2025-11-21 16:13:00,-3.0,0.0,No Delay,False,Not Cancelled,False,220,206,330.54,68091.24,26790.58,Storm,4.0,True,True,False,On-Time / Early,JFK-SEA,11,November,Friday,False,4,0.936,0.1282,41300.66,True
FL104657,2025-08-14,Summit Airlines,SU615,MIA,JFK,1091.0,Boeing 737,2025-08-14 07:15:00,2025-08-14 07:20:00,2025-08-14 09:52:00,2025-08-14 09:56:00,5.0,4.0,Security,False,Not Cancelled,False,160,134,282.94,37913.96,11396.84,Clear,,True,False,False,Minor Delay,MIA-JFK,8,August,Thursday,False,3,0.838,0.2172,26517.12,True
FL110747,2025-01-09,Skylink Air,SK132,SEA,DEN,1022.0,Embraer E190,2025-01-09 22:45:00,2025-01-09 22:47:00,2025-01-10 00:51:00,2025-01-10 01:00:00,2.0,9.0,No Delay,False,Not Cancelled,False,140,93,306.38,28493.34,10857.5,Clear,2.0,True,True,False,Minor Delay,SEA-DEN,1,January,Thursday,False,1,0.664,0.1991,17635.84,True
FL102082,2025-08-14,Coastal Express,CO308,ATL,ORD,606.0,Boeing 787,2025-08-14 16:15:00,2025-08-14 16:10:00,2025-08-14 17:26:00,2025-08-14 17:16:00,-5.0,-10.0,No Delay,False,Not Cancelled,False,220,219,239.25,52395.75,5892.69,Clear,5.0,True,True,False,On-Time / Early,ATL-ORD,8,August,Thursday,False,3,0.995,0.393,46503.06,True
FL102686,2025-11-19,Falcon Jet,FA194,MIA,DEN,1708.0,Airbus A320,2025-11-19 10:45:00,2025-11-19 10:45:00,2025-11-19 14:37:00,2025-11-19 14:31:00,0.0,-6.0,No Delay,False,Not Cancelled,False,180,131,339.87,44522.97,20359.49,Rain,5.0,True,True,False,On-Time / Early,MIA-DEN,11,November,Wednesday,False,4,0.728,0.1448,24163.48,True
FL106073,2025-05-04,Falcon Jet,FA489,LAX,ATL,1942.0,Boeing 787,2025-05-04 12:15:00,2025-05-04 12:31:00,2025-05-04 16:35:00,2025-05-04 16:48:00,16.0,13.0,Security,False,Not Cancelled,False,180,180,407.73,73391.4,22740.9,Storm,1.0,True,True,True,Moderate Delay,LAX-ATL,5,May,Sunday,True,2,1.0,0.21,50650.49999999999,False
FL107121,2025-11-05,Bluewing Airlines,BL324,ORD,BOS,864.0,Airbus A321,2025-11-05 09:45:00,2025-11-05 09:40:00,2025-11-05 11:53:00,2025-11-05 11:38:00,-5.0,-15.0,No Delay,False,Not Cancelled,False,220,180,327.8,59004.0,9450.37,Snow,,True,False,False,On-Time / Early,ORD-BOS,11,November,Wednesday,False,4,0.818,0.3104,49553.63,True
FL107033,2025-02-18,Coastal Express,CO101,SEA,JFK,2415.0,Boeing 787,2025-02-18 05:00:00,2025-02-18 04:57:00,2025-02-18 10:18:00,2025-02-18 10:17:00,-3.0,-1.0,No Delay,False,Not Cancelled,False,160,114,400.81,45692.34,25560.16,Clear,3.0,True,True,False,On-Time / Early,SEA-JFK,2,February,Tuesday,False,1,0.712,0.1183,20132.179999999997,True
FL100077,2025-08-13,Bluewing Airlines,BL330,DFW,BOS,1559.0,Airbus A321,2025-08-13 07:15:00,2025-08-13 07:17:00,2025-08-13 10:39:00,2025-08-13 10:40:00,2.0,1.0,No Delay,False,Not Cancelled,False,250,199,407.22,81036.78,16352.23,Rain,4.0,True,True,False,Minor Delay,DFW-BOS,8,August,Wednesday,False,3,0.796,0.2079,64684.55,True
FL110579,2025-02-21,Falcon Jet,FA524,ORD,BOS,864.0,Embraer E190,2025-02-21 06:15:00,2025-02-21 06:21:00,2025-02-21 08:04:00,2025-02-21 08:18:00,6.0,14.0,Air Traffic Control,False,Not Cancelled,False,180,138,315.59,43551.42,9327.83,Rain,2.0,True,True,False,Minor Delay,ORD-BOS,2,February,Friday,False,1,0.767,0.28,34223.59,True
FL101605,2025-03-09,Skylink Air,SK669,BOS,JFK,186.0,Boeing 787,2025-03-09 07:00:00,2025-03-09 07:00:00,2025-03-09 07:45:00,2025-03-09 07:44:00,0.0,-1.0,No Delay,False,Not Cancelled,False,140,127,291.13,36973.51,2421.9,Fog,2.0,True,True,False,On-Time / Early,BOS-JFK,3,March,Sunday,True,1,0.907,1.4199,34551.61,True
FL102402,2025-11-19,Falcon Jet,FA802,MIA,DFW,1120.0,Embraer E190,2025-11-19 17:45:00,2025-11-19 17:45:00,2025-11-19 20:16:00,2025-11-19 20:13:00,0.0,-3.0,No Delay,False,Not Cancelled,False,140,105,287.78,30216.9,11721.61,Windy,2.0,True,True,False,On-Time / Early,MIA-DFW,11,November,Wednesday,False,4,0.75,0.1927,18495.29,True
FL100637,2025-07-20,Summit Airlines,SU484,LAX,BOS,2605.0,Airbus A321,2025-07-20 19:15:00,2025-07-20 19:50:00,2025-07-21 01:10:00,2025-07-21 01:42:00,35.0,32.0,Air Traffic Control,False,Not Cancelled,False,160,144,399.8,57571.2,31078.94,Clear,4.0,True,True,True,Moderate Delay,LAX-BOS,7,July,Sunday,True,3,0.9,0.1381,26492.26,False
FL105606,2025-01-20,Summit Airlines,SU543,DEN,BOS,1749.0,Boeing 737,2025-01-20 14:30:00,2025-01-20 14:30:00,2025-01-20 18:20:00,2025-01-20 18:12:00,0.0,-8.0,No Delay,False,Not Cancelled,False,250,186,440.98,82022.28,20767.97,Clear,,True,False,False,On-Time / Early,DEN-BOS,1,January,Monday,False,1,0.744,0.1876,61254.31,True
FL103347,2025-08-20,Bluewing Airlines,BL323,DEN,DFW,641.0,Boeing 787,2025-08-20 14:15:00,2025-08-20 14:15:00,2025-08-20 15:30:00,2025-08-20 15:21:00,0.0,-9.0,No Delay,False,Not Cancelled,False,250,194,289.65,56192.1,8637.94,Clear,1.0,True,True,False,On-Time / Early,DEN-DFW,8,August,Wednesday,False,3,0.776,0.3507,47554.159999999996,True
